date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:17	55528/55528	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:07%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USCA0062	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current9d96.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:17	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.59.delayed	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:18	55554/55554	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:07%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USGA0132	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current6104.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:18	55562/55562	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:08%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USNC0121	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentda1e.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:19	55570/55570	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:08%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USKY0721	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current6968.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:19	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.5a.delayed	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:20	55578/55578	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:09%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USAR0336	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current1412.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:20	55579/55579	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:09%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USMS0414	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentbc35.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:21	55534/55534	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:11%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USVA0731	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentfba4.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:21	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.5b.delayed	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:21	55548/55548	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:11%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USOH0245	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentfe3d.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:21	55536/55536	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:11%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USCT0094	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current28bc.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:21	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.5c.delayed	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:23	55542/55542	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:13%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USMI0127	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currente3ac.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:23	55545/55545	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:12%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USNY0124	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current81a0.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:23	55578/55578	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:13%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USIL1114	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current377e.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:24	55526/55526	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:15%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USNH0020	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentfd0b.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:24	55510/55510	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:15%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USFL0244	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currente84c.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:24	55547/55547	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:15%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USLA0338	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current87a3.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:24	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.5d.delayed	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:54:25	55511/55511	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:15%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USTX0166	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current6f53.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:25	55554/55554	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:15%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USTX1200	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current742f.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:25	55540/55540	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:15%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USFL0438	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current6c13.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:27	55574/55574	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:17%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USIA0231	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current5bc1.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:27	55558/55558	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:17%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USMN0657	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentf171.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:27	55548/55548	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:17%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USND0037	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentbe7d.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:27	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.5e.delayed	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:54:29	55578/55578	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:19%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USSD0269	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentd22a.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:29	55580/55580	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:19%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USNE0353	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentcdba.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:29	55562/55562	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:19%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USOK0307	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current68ad.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:31	55571/55571	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:21%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USKS0523	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current2cef.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:31	55570/55570	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:21%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USMO0453	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current267e.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:31	55564/55564	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:21%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USCO0105	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Currentd56f.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:31	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.5f.delayed	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:54:33	55558/55558	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:23%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USUT0208	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current7c57.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:33	55565/55565	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:23%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USWY0143	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current91f4.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:33	55545/55545	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:23%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USMT0201	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current8c39.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:35	55538/55538	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:24%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USNV0076	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current4b3d.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:35	55561/55561	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:24%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USID0156	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current4a3a.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:35	55530/55530	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:24%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USOR0284	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current73fb.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:35	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.60.delayed	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:54:38	55524/55524	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:27%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USWA0441	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current61c0.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:38	55545/55545	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:27%20GMT	http://96.8.93.198/National/Radar/Current.aspx?location=USNM0267	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Current8264.html	(from http://96.8.93.198/National/Radar/Current.aspx)
16:54:38	63943/63943	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:27%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNH0045	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecaste8c0.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:39	63957/63957	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:29%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNC0760	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast3e88.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:39	63913/63913	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:29%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USME0073	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastfa43.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:39	63946/63946	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:29%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USFL0027	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastec1d.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:41	63957/63957	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:31%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USLA0224	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastf4a8.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:41	63945/63945	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:31%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USTX0346	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast6ca7.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:42	63979/63979	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:32%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USVA0659	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast8c48.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:42	63970/63970	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:32%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USVA0652	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast1132.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:43	141/141	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202019%2020:54:30%20GMT	http://96.8.93.198/National/Storm/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Storm/Default.61.delayed	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:54:43	63979/63979	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:34%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USAZ0178	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast8a02.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:43	63980/63980	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:34%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USCA0406	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast10b6.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:44	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.62.delayed	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:54:45	63985/63985	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:35%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNC0558	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast414b.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:45	63981/63981	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:36%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USKY0801	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastefcf.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:45	63982/63982	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:35%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USTN0357	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast16bd.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:47	63983/63983	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:36%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USMO0828	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast28ab.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:47	63978/63978	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:36%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USAR0088	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast2ae9.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:47	63970/63970	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:36%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USMD0018	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastd924.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:49	63981/63981	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:39%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USIN0211	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast9c52.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:49	63952/63952	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:38%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USCT0094	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast28bc.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:49	63971/63971	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:38%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNY0124	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast81a0.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:49	63983/63983	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:40%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USIL1114	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast377e.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:49	63959/63959	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:40%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USMI0660	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastb74e.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:49	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.63.delayed	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:54:51	63916/63916	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:41%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USFL0244	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecaste84c.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:51	63960/63960	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:40%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USVT0147	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast9be0.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:51	63971/63971	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:41%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USMS0255	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast181a.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:52	63928/63928	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:43%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USTX0166	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast6f53.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:52	63961/63961	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:43%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNM0046	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast52bb.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:52	63976/63976	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:43%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USTX0003	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast7dc5.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:53	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.64.delayed	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:54:55	63961/63961	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:44%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USFL0479	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast4f2b.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:55	63975/63975	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:44%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USIA0129	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastf4cc.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:55	63959/63959	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:44%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USMN0064	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast4af2.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:56	63955/63955	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:47%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USND0088	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast3a93.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:56	63984/63984	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:47%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USSD0001	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastd4ae.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:56	63979/63979	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:47%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNE0366	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast5eab.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:56	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.65.delayed	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:54:56	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.66.delayed	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:54:58	63978/63978	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:47%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USKS0629	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastc8d6.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:58	63979/63979	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:47%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USKS0126	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast4541.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:58	63978/63978	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:47%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USIL0974	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast8602.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:54:58	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.67.delayed	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:00	63978/63978	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:48%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USCO0105	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastd56f.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:00	63973/63973	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:48%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNV0025	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastc5ea.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
